,GEOID,CONTRACT RENT_Estimate!!Total,CONTRACT RENT_Estimate!!Total!!With cash rent,CONTRACT RENT_Estimate!!Total!!With cash rent!!Less than $100,CONTRACT RENT_Estimate!!Total!!With cash rent!!$100 to $149,CONTRACT RENT_Estimate!!Total!!With cash rent!!$150 to $199,CONTRACT RENT_Estimate!!Total!!With cash rent!!$200 to $249,CONTRACT RENT_Estimate!!Total!!With cash rent!!$250 to $299,CONTRACT RENT_Estimate!!Total!!With cash rent!!$300 to $349,CONTRACT RENT_Estimate!!Total!!With cash rent!!$350 to $399,CONTRACT RENT_Estimate!!Total!!With cash rent!!$400 to $449,CONTRACT RENT_Estimate!!Total!!With cash rent!!$450 to $499,CONTRACT RENT_Estimate!!Total!!With cash rent!!$500 to $549,CONTRACT RENT_Estimate!!Total!!With cash rent!!$550 to $599,CONTRACT RENT_Estimate!!Total!!With cash rent!!$600 to $649,CONTRACT RENT_Estimate!!Total!!With cash rent!!$650 to $699,CONTRACT RENT_Estimate!!Total!!With cash rent!!$700 to $749,CONTRACT RENT_Estimate!!Total!!With cash rent!!$750 to $799,CONTRACT RENT_Estimate!!Total!!With cash rent!!$800 to $899,CONTRACT RENT_Estimate!!Total!!With cash rent!!$900 to $999,"CONTRACT RENT_Estimate!!Total!!With cash rent!!$1,000 to $1,249","CONTRACT RENT_Estimate!!Total!!With cash rent!!$1,250 to $1,499","CONTRACT RENT_Estimate!!Total!!With cash rent!!$1,500 to $1,999","CONTRACT RENT_Estimate!!Total!!With cash rent!!$2,000 to $2,499","CONTRACT RENT_Estimate!!Total!!With cash rent!!$2,500 to $2,999",YEAR
333,13121007704,984.0,908.0,69.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,33.0,36.0,186.0,67.0,121.0,149.0,37.0,9.0,106.0,87.0,0.0,0.0,0.0,76.0,2014.0
334,13121007704,930.0,882.0,35.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,33.0,54.0,221.0,79.0,126.0,105.0,48.0,9.0,81.0,84.0,0.0,0.0,0.0,0.0,2015.0
335,13121007704,1027.0,982.0,51.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,44.0,27.0,143.0,89.0,184.0,106.0,85.0,45.0,94.0,60.0,0.0,47.0,0.0,0.0,2016.0
336,13121007704,1183.0,1122.0,54.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,24.0,54.0,161.0,73.0,210.0,197.0,104.0,50.0,0.0,139.0,0.0,48.0,0.0,0.0,2017.0
337,13121009501,425.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,27.0,0.0,80.0,45.0,68.0,91.0,106.0,2012.0
338,13121009501,356.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,24.0,16.0,72.0,67.0,46.0,116.0,11.0,2013.0
339,13121009501,436.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,21.0,106.0,115.0,41.0,110.0,20.0,2014.0
340,13121009501,340.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,22.0,0.0,22.0,69.0,65.0,37.0,8.0,0.0,2015.0
341,13121009501,314.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,0.0,26.0,0.0,23.0,32.0,83.0,66.0,0.0,8.0,2016.0
342,13121009501,330.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,25.0,0.0,15.0,17.0,99.0,111.0,0.0,0.0,2017.0
343,13089020700,389.0,363.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,0.0,0.0,21.0,52.0,22.0,53.0,56.0,0.0,5.0,37.0,54.0,24.0,0.0,0.0,26.0,2012.0
344,13089020700,359.0,348.0,0.0,0.0,0.0,6.0,46.0,6.0,0.0,0.0,0.0,41.0,7.0,54.0,30.0,42.0,14.0,19.0,33.0,30.0,20.0,0.0,0.0,11.0,2013.0
345,13089020700,396.0,377.0,0.0,0.0,0.0,5.0,31.0,6.0,0.0,0.0,0.0,60.0,12.0,65.0,49.0,15.0,14.0,14.0,22.0,42.0,18.0,24.0,0.0,19.0,2014.0
346,13089020700,426.0,410.0,0.0,0.0,0.0,5.0,13.0,7.0,0.0,0.0,0.0,73.0,13.0,70.0,72.0,12.0,18.0,18.0,13.0,35.0,24.0,37.0,0.0,0.0,2015.0
347,13089020700,430.0,405.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,67.0,9.0,84.0,62.0,21.0,26.0,24.0,17.0,47.0,0.0,35.0,0.0,0.0,2016.0
348,13089020700,437.0,417.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,44.0,40.0,75.0,40.0,29.0,34.0,23.0,32.0,24.0,23.0,38.0,0.0,0.0,2017.0
349,13121008902,1734.0,1690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,35.0,88.0,151.0,56.0,80.0,103.0,311.0,322.0,256.0,172.0,65.0,0.0,44.0,2012.0
350,13121008902,1869.0,1830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,65.0,144.0,67.0,99.0,67.0,262.0,402.0,428.0,195.0,55.0,0.0,39.0,2013.0
351,13121008902,2284.0,2252.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,74.0,13.0,124.0,57.0,228.0,349.0,420.0,564.0,285.0,73.0,0.0,32.0,2014.0
352,13121008902,2501.0,2467.0,17.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,46.0,0.0,28.0,91.0,85.0,104.0,150.0,409.0,423.0,619.0,388.0,83.0,0.0,0.0,2015.0
353,13121008902,2726.0,2712.0,16.0,0.0,0.0,0.0,0.0,32.0,13.0,0.0,34.0,0.0,0.0,111.0,127.0,85.0,197.0,325.0,420.0,759.0,485.0,86.0,22.0,0.0,2016.0
354,13121008902,2691.0,2691.0,17.0,0.0,0.0,0.0,0.0,44.0,20.0,0.0,0.0,0.0,0.0,114.0,62.0,98.0,184.0,312.0,244.0,856.0,509.0,195.0,23.0,13.0,2017.0
355,13121009403,1988.0,1988.0,43.0,0.0,112.0,17.0,17.0,11.0,8.0,14.0,0.0,36.0,0.0,82.0,29.0,38.0,158.0,467.0,240.0,391.0,282.0,43.0,0.0,0.0,2012.0
356,13121009403,2172.0,2157.0,46.0,0.0,119.0,21.0,0.0,17.0,15.0,32.0,0.0,35.0,11.0,67.0,34.0,99.0,250.0,416.0,258.0,438.0,257.0,42.0,0.0,15.0,2013.0
357,13121009403,2317.0,2304.0,43.0,0.0,112.0,48.0,0.0,18.0,21.0,33.0,49.0,0.0,10.0,76.0,70.0,121.0,298.0,352.0,385.0,424.0,118.0,126.0,0.0,13.0,2014.0
358,13121009403,2274.0,2257.0,40.0,0.0,99.0,37.0,0.0,13.0,0.0,28.0,44.0,0.0,10.0,82.0,41.0,112.0,204.0,416.0,362.0,547.0,119.0,103.0,0.0,0.0,2015.0
359,13121009403,2139.0,2056.0,0.0,0.0,80.0,72.0,0.0,10.0,0.0,30.0,43.0,0.0,10.0,82.0,44.0,51.0,147.0,183.0,334.0,637.0,143.0,190.0,0.0,0.0,2016.0
360,13121009403,2173.0,2089.0,0.0,0.0,31.0,74.0,0.0,14.0,0.0,15.0,45.0,0.0,10.0,37.0,83.0,0.0,115.0,190.0,215.0,858.0,177.0,196.0,29.0,0.0,2017.0
361,13121009602,1339.0,1339.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,12.0,0.0,8.0,65.0,118.0,250.0,181.0,166.0,438.0,0.0,2012.0
362,13121009602,1282.0,1282.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,11.0,7.0,33.0,84.0,354.0,136.0,124.0,473.0,0.0,2013.0
363,13121009602,1342.0,1342.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,11.0,7.0,75.0,88.0,237.0,166.0,244.0,471.0,0.0,2014.0
364,13121009602,1358.0,1358.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,16.0,17.0,0.0,0.0,95.0,84.0,177.0,216.0,271.0,97.0,50.0,2015.0
365,13121009602,1326.0,1326.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,127.0,73.0,307.0,154.0,299.0,53.0,95.0,2016.0
366,13121009602,1292.0,1292.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,119.0,75.0,301.0,123.0,312.0,86.0,51.0,2017.0
367,13121009404,970.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,119.0,121.0,275.0,309.0,81.0,12.0,30.0,2012.0
368,13121009404,1046.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,24.0,0.0,161.0,80.0,270.0,288.0,145.0,11.0,29.0,2013.0
369,13121009404,1078.0,1051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,13.0,10.0,131.0,55.0,269.0,285.0,209.0,10.0,27.0,2014.0
370,13121009404,1091.0,1059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,33.0,0.0,0.0,130.0,40.0,252.0,253.0,220.0,40.0,12.0,2015.0
371,13121009404,1033.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,33.0,0.0,0.0,11.0,69.0,264.0,301.0,262.0,0.0,0.0,2016.0
372,13121009404,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,35.0,0.0,0.0,41.0,0.0,0.0,12.0,57.0,191.0,337.0,250.0,29.0,0.0,2017.0
373,13121009502,1141.0,1141.0,0.0,0.0,56.0,80.0,48.0,14.0,61.0,14.0,21.0,24.0,0.0,51.0,44.0,5.0,0.0,128.0,126.0,172.0,185.0,112.0,0.0,0.0,2012.0
374,13121009502,1050.0,1050.0,0.0,0.0,0.0,97.0,66.0,16.0,53.0,0.0,19.0,19.0,30.0,47.0,19.0,20.0,0.0,89.0,133.0,150.0,183.0,109.0,0.0,0.0,2013.0
375,13121009502,1003.0,989.0,0.0,0.0,0.0,103.0,36.0,15.0,37.0,0.0,0.0,20.0,42.0,70.0,17.0,14.0,15.0,69.0,86.0,150.0,137.0,178.0,0.0,14.0,2014.0
376,13121009502,789.0,759.0,0.0,0.0,0.0,43.0,15.0,11.0,48.0,0.0,0.0,15.0,39.0,15.0,0.0,29.0,12.0,49.0,118.0,105.0,134.0,126.0,0.0,0.0,2015.0
377,13121009502,988.0,964.0,0.0,0.0,0.0,46.0,31.0,44.0,15.0,0.0,17.0,15.0,56.0,15.0,0.0,29.0,7.0,0.0,154.0,224.0,80.0,145.0,77.0,9.0,2016.0
378,13121009502,1110.0,1082.0,0.0,0.0,0.0,42.0,27.0,25.0,13.0,0.0,11.0,0.0,37.0,13.0,0.0,0.0,0.0,17.0,83.0,285.0,143.0,258.0,114.0,14.0,2017.0
379,13121010114,1547.0,1531.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,42.0,251.0,100.0,110.0,497.0,203.0,227.0,48.0,25.0,0.0,16.0,2012.0
380,13121010114,1596.0,1573.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,0.0,0.0,0.0,54.0,245.0,167.0,189.0,404.0,225.0,209.0,32.0,22.0,0.0,23.0,2013.0
381,13121010114,1632.0,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,0.0,0.0,83.0,0.0,212.0,150.0,196.0,404.0,210.0,201.0,90.0,0.0,25.0,20.0,2014.0
382,13121010114,1691.0,1643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,72.0,41.0,160.0,133.0,175.0,326.0,160.0,375.0,116.0,64.0,0.0,0.0,2015.0
383,13121010114,1769.0,1705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,96.0,114.0,227.0,347.0,168.0,411.0,190.0,65.0,0.0,16.0,2016.0
384,13121010114,1692.0,1665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,64.0,36.0,228.0,265.0,181.0,468.0,160.0,175.0,0.0,27.0,2017.0
385,13121011800,1176.0,1176.0,0.0,4.0,20.0,0.0,0.0,9.0,82.0,55.0,217.0,64.0,83.0,107.0,5.0,9.0,63.0,49.0,120.0,143.0,127.0,12.0,7.0,0.0,2012.0
386,13121011800,1133.0,1133.0,0.0,11.0,17.0,5.0,0.0,6.0,40.0,45.0,142.0,48.0,93.0,102.0,35.0,43.0,72.0,97.0,129.0,126.0,105.0,11.0,6.0,0.0,2013.0
387,13121011800,1195.0,1195.0,0.0,17.0,16.0,7.0,0.0,7.0,1.0,44.0,139.0,50.0,110.0,114.0,113.0,69.0,58.0,94.0,112.0,113.0,112.0,13.0,6.0,0.0,2014.0
388,13121011800,1245.0,1245.0,8.0,0.0,16.0,8.0,0.0,17.0,23.0,40.0,163.0,72.0,128.0,127.0,80.0,54.0,104.0,127.0,95.0,120.0,46.0,11.0,6.0,0.0,2015.0
389,13121011800,1112.0,1112.0,8.0,0.0,17.0,10.0,0.0,20.0,30.0,9.0,85.0,24.0,158.0,74.0,112.0,45.0,128.0,123.0,63.0,96.0,73.0,32.0,5.0,0.0,2016.0
390,13121011800,971.0,959.0,8.0,0.0,0.0,15.0,0.0,10.0,17.0,9.0,40.0,15.0,85.0,97.0,107.0,52.0,58.0,198.0,17.0,109.0,83.0,39.0,0.0,0.0,2017.0
391,13089020600,403.0,379.0,73.0,25.0,0.0,0.0,52.0,7.0,0.0,0.0,0.0,9.0,3.0,0.0,33.0,5.0,0.0,20.0,15.0,65.0,47.0,25.0,0.0,24.0,2012.0
392,13089020600,424.0,419.0,37.0,27.0,4.0,0.0,24.0,14.0,0.0,0.0,0.0,11.0,23.0,4.0,28.0,63.0,0.0,26.0,36.0,78.0,35.0,9.0,0.0,5.0,2013.0
393,13089020600,501.0,497.0,25.0,0.0,8.0,0.0,24.0,9.0,0.0,0.0,0.0,11.0,70.0,3.0,15.0,76.0,0.0,53.0,49.0,105.0,32.0,17.0,0.0,4.0,2014.0
394,13089020600,568.0,562.0,50.0,0.0,3.0,0.0,0.0,5.0,9.0,0.0,0.0,8.0,66.0,4.0,26.0,58.0,0.0,48.0,63.0,141.0,62.0,19.0,0.0,0.0,2015.0
395,13089020600,699.0,693.0,50.0,0.0,7.0,0.0,0.0,10.0,12.0,0.0,0.0,13.0,69.0,4.0,39.0,75.0,0.0,31.0,88.0,185.0,94.0,8.0,0.0,0.0,2016.0
396,13089020600,601.0,578.0,31.0,11.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,14.0,58.0,53.0,34.0,23.0,24.0,88.0,87.0,97.0,9.0,0.0,0.0,2017.0
397,13089020400,414.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,29.0,27.0,20.0,52.0,87.0,49.0,10.0,65.0,5.0,8.0,2012.0
398,13089020400,435.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,74.0,25.0,42.0,12.0,52.0,88.0,22.0,10.0,62.0,8.0,0.0,2013.0
399,13089020400,474.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,85.0,71.0,37.0,47.0,50.0,90.0,31.0,11.0,24.0,9.0,0.0,2014.0
400,13089020400,492.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,71.0,72.0,24.0,23.0,97.0,86.0,36.0,20.0,23.0,0.0,0.0,2015.0
401,13089020400,549.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,59.0,52.0,24.0,49.0,155.0,78.0,47.0,14.0,28.0,0.0,0.0,2016.0
402,13089020400,549.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,76.0,61.0,28.0,28.0,183.0,26.0,86.0,8.0,19.0,8.0,0.0,2017.0
403,13089020500,685.0,652.0,50.0,8.0,15.0,12.0,0.0,8.0,38.0,23.0,0.0,13.0,77.0,0.0,19.0,27.0,24.0,91.0,50.0,94.0,77.0,26.0,0.0,33.0,2012.0
404,13089020500,745.0,718.0,72.0,13.0,19.0,16.0,0.0,8.0,8.0,10.0,0.0,19.0,72.0,8.0,37.0,64.0,0.0,159.0,27.0,72.0,89.0,25.0,0.0,27.0,2013.0
405,13089020500,679.0,679.0,92.0,9.0,8.0,16.0,12.0,0.0,16.0,10.0,0.0,40.0,62.0,7.0,58.0,39.0,0.0,134.0,38.0,89.0,41.0,8.0,0.0,0.0,2014.0
406,13089020500,674.0,674.0,72.0,8.0,18.0,18.0,8.0,0.0,18.0,0.0,0.0,59.0,36.0,7.0,71.0,34.0,0.0,128.0,43.0,105.0,40.0,9.0,0.0,0.0,2015.0
407,13089020500,772.0,772.0,60.0,58.0,22.0,0.0,12.0,0.0,23.0,10.0,39.0,95.0,10.0,9.0,47.0,54.0,0.0,68.0,61.0,148.0,14.0,42.0,0.0,0.0,2016.0
408,13089020500,681.0,681.0,43.0,50.0,12.0,11.0,16.0,0.0,0.0,11.0,36.0,68.0,22.0,10.0,15.0,71.0,0.0,68.0,42.0,140.0,32.0,29.0,5.0,0.0,2017.0
409,13089020801,157.0,157.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,35.0,20.0,17.0,0.0,0.0,2012.0
410,13089020801,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,9.0,13.0,40.0,17.0,0.0,0.0,2013.0
411,13089020801,171.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,63.0,8.0,19.0,33.0,27.0,0.0,0.0,2014.0
412,13089020801,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,7.0,6.0,45.0,0.0,11.0,17.0,39.0,0.0,0.0,2015.0
413,13089020801,189.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,5.0,7.0,16.0,0.0,16.0,21.0,81.0,7.0,0.0,2016.0
414,13089020801,205.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,4.0,5.0,22.0,0.0,22.0,19.0,86.0,12.0,0.0,2017.0
415,13089020900,711.0,711.0,0.0,0.0,22.0,95.0,0.0,0.0,24.0,57.0,0.0,22.0,37.0,57.0,22.0,37.0,39.0,38.0,132.0,119.0,10.0,0.0,0.0,0.0,2012.0
416,13089020900,753.0,753.0,0.0,0.0,12.0,91.0,0.0,0.0,21.0,65.0,0.0,29.0,36.0,62.0,57.0,28.0,52.0,46.0,133.0,110.0,11.0,0.0,0.0,0.0,2013.0
417,13089020900,745.0,745.0,0.0,0.0,13.0,64.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,38.0,191.0,0.0,67.0,52.0,117.0,116.0,51.0,0.0,0.0,0.0,2014.0
418,13089020900,881.0,881.0,0.0,0.0,15.0,89.0,0.0,0.0,14.0,42.0,0.0,18.0,0.0,45.0,189.0,0.0,69.0,53.0,81.0,166.0,83.0,17.0,0.0,0.0,2015.0
419,13089020900,794.0,794.0,0.0,0.0,16.0,89.0,0.0,0.0,13.0,27.0,0.0,18.0,0.0,44.0,128.0,0.0,62.0,77.0,0.0,144.0,118.0,58.0,0.0,0.0,2016.0
420,13089020900,824.0,824.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,41.0,0.0,20.0,0.0,59.0,125.0,0.0,15.0,81.0,61.0,135.0,133.0,91.0,0.0,0.0,2017.0
421,13121001002,399.0,399.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,25.0,0.0,11.0,0.0,0.0,30.0,21.0,52.0,164.0,71.0,14.0,0.0,0.0,2012.0
422,13121001002,433.0,433.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0,42.0,0.0,3.0,44.0,69.0,158.0,57.0,24.0,0.0,0.0,2013.0
423,13121001002,440.0,440.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,27.0,6.0,4.0,28.0,8.0,11.0,65.0,55.0,153.0,54.0,20.0,0.0,0.0,2014.0
424,13121001002,494.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,22.0,5.0,42.0,8.0,23.0,53.0,47.0,154.0,84.0,24.0,0.0,0.0,2015.0
425,13121001002,467.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,30.0,20.0,27.0,65.0,18.0,142.0,86.0,41.0,0.0,0.0,2016.0
426,13121001002,486.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,25.0,34.0,18.0,53.0,26.0,140.0,71.0,76.0,7.0,0.0,2017.0
427,13121000700,118.0,97.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,17.0,0.0,0.0,8.0,37.0,9.0,10.0,0.0,21.0,2012.0
428,13121000700,156.0,136.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,9.0,10.0,9.0,38.0,7.0,33.0,6.0,8.0,0.0,20.0,2013.0
429,13121000700,140.0,134.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,15.0,0.0,0.0,12.0,31.0,9.0,30.0,9.0,21.0,0.0,6.0,2014.0
430,13121000700,127.0,121.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,43.0,8.0,22.0,7.0,20.0,0.0,0.0,2015.0
431,13121000700,118.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0,0.0,48.0,21.0,17.0,6.0,6.0,0.0,0.0,2016.0
432,13121000700,146.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,13.0,0.0,0.0,2.0,56.0,23.0,7.0,7.0,21.0,0.0,0.0,2017.0
433,13121008700,1287.0,1266.0,240.0,95.0,54.0,28.0,60.0,18.0,0.0,48.0,15.0,55.0,96.0,35.0,67.0,160.0,59.0,97.0,44.0,95.0,0.0,0.0,0.0,21.0,2012.0
434,13121008700,1335.0,1309.0,178.0,103.0,20.0,9.0,29.0,24.0,7.0,27.0,97.0,56.0,67.0,100.0,53.0,143.0,140.0,97.0,59.0,80.0,20.0,0.0,0.0,26.0,2013.0
435,13121008700,1438.0,1400.0,134.0,28.0,42.0,16.0,40.0,42.0,8.0,59.0,134.0,48.0,80.0,86.0,103.0,62.0,187.0,135.0,99.0,75.0,22.0,0.0,0.0,38.0,2014.0
436,13121008700,1515.0,1457.0,86.0,59.0,46.0,36.0,19.0,41.0,8.0,39.0,159.0,80.0,85.0,110.0,114.0,102.0,168.0,122.0,92.0,82.0,9.0,0.0,0.0,0.0,2015.0
437,13121008700,1535.0,1504.0,72.0,66.0,45.0,29.0,10.0,33.0,7.0,27.0,144.0,138.0,56.0,119.0,153.0,78.0,231.0,171.0,24.0,92.0,9.0,0.0,0.0,0.0,2016.0
438,13121008700,1726.0,1674.0,10.0,110.0,69.0,89.0,10.0,53.0,11.0,19.0,27.0,236.0,71.0,165.0,213.0,61.0,169.0,116.0,140.0,86.0,19.0,0.0,0.0,0.0,2017.0
439,13089020100,135.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,16.0,5.0,57.0,27.0,2012.0
440,13089020100,153.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,21.0,6.0,73.0,0.0,2013.0
441,13089020100,182.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,6.0,94.0,5.0,2014.0
442,13089020100,160.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,17.0,75.0,9.0,2015.0
443,13089020100,223.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,11.0,110.0,16.0,2016.0
444,13089020100,205.0,199.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,106.0,11.0,2017.0
445,13089020200,537.0,498.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,71.0,21.0,48.0,43.0,39.0,82.0,41.0,7.0,16.0,41.0,39.0,2012.0
446,13089020200,461.0,423.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,36.0,49.0,34.0,0.0,98.0,77.0,39.0,14.0,10.0,35.0,38.0,2013.0
447,13089020200,461.0,461.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,34.0,47.0,43.0,21.0,96.0,63.0,43.0,23.0,19.0,32.0,0.0,2014.0
448,13089020200,454.0,454.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,35.0,60.0,9.0,24.0,78.0,93.0,50.0,20.0,10.0,23.0,30.0,2015.0
449,13089020200,417.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,7.0,58.0,15.0,23.0,32.0,126.0,83.0,18.0,0.0,14.0,26.0,2016.0
450,13089020200,402.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,50.0,18.0,9.0,58.0,82.0,149.0,7.0,9.0,12.0,0.0,2017.0
451,13089020300,485.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,12.0,32.0,26.0,8.0,173.0,32.0,30.0,66.0,97.0,0.0,0.0,2012.0
452,13089020300,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,21.0,33.0,12.0,0.0,111.0,53.0,42.0,60.0,141.0,0.0,0.0,2013.0
453,13089020300,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,22.0,0.0,38.0,0.0,56.0,99.0,52.0,69.0,137.0,0.0,0.0,2014.0
